,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
0,105730486382497793,322329899,y,self-disclosure,other,n,victim,none,
1,107688644067856384,185389094,y,self-disclosure,other,n,defender,empathy,"@bellathorne143 i herd that you got bullied when you was 6 years old and i feel bad,are you ok"
2,108654820042354688,361869056,n,,,,,,
3,102206417217392640,226320672,n,,,,,,"Bullying: O gesto mais idiota, estúpido e irracional que um ser humano pode praticar."
4,102779484725448704,297557032,n,,,,,,"The Bully at School Goes High Tech – Part 1: 
The Section of State and Local Government Law of the Am... http://t.co/DGWXoKd #slaw #law"
5,108676972149874688,157724561,n,,,,,,Esse @Felipemath  fazendo bullying comigo! Haha
6,108901271301394432,91457415,n,,,,,,
7,103911819474771969,197614459,n,,,,,,
8,106590106873372672,62179998,n,,,,,,AUISHUAHS eu e o @wallace_mancha tiramos o dia pra praticar bullying com a @helove_
9,109034091743154176,177913822,n,,,,,,"@Looweihao @haoyangg @sleepybed Hello, since when i got bully people? Never physically you know! :( Criminal is not supposed to be me.."
10,102533497637437441,70412906,y,report,other,n,reporter,none,For those keeping score at home- cousin who just had massive heart-attack is trying to bully the doctors into letting her out one day early.
11,103441158314790912,221102655,y,self-disclosure,other,y,victim,none,
12,101785736088530944,57086793,n,,,,,,
13,103666331349565440,342437494,n,,,,,,
14,103679008855691264,11363462,n,,,,,,"BETTER ANTI-BULLYING AD SLOGANS: Hey, Bullies. Since it HAS to be you our us, we'll send flowers"
15,103970723084771328,175268451,n,,,,,,
16,104135742401425408,146960481,n,,,,,,
17,105202476927549441,293593896,n,,,,,,@luttylutz bahh lo kaga demen dia juga? Gue kira pada demen si jiejie SQ itu -_- ayo trus kita bully (?) Bahahahaha
18,107278521805713408,150964152,n,,,,,,cara3: bully iam gara2 uda di ucpin tpi gk bls
19,107478741424414720,360086723,n,,,,,,http://t.co/nbBZDxf Please help to stop workplace bullying
20,108548957919133696,235277897,y,report,other,n,reporter,anger,
21,101774947961151488,31434104,y,cyberbullying,cyberbullying,n,bully,none,
22,103471384973418497,219025244,n,,,,,,"@lucy_robbo yes on thur, she said she might, we'll bully in revs. I dunno I have no friends hahaha"
23,103557373079199744,207378439,y,self-disclosure,other,n,victim,none,
24,106840582453870592,244569315,n,,,,,,@bbuk @brianofficial bobby needs threw out that is disgusting #sweatgate #bully
25,101324602789208064,210803457,y,report,other,n,reporter,none,don't you get it? This is me getting rid of you. Hahaha #BULLY
26,105799405784936448,264606687,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/qlZdxUJ
27,101928990138314752,221791384,n,,,,,,
28,101929808606412800,338864860,n,,,,,,
29,103502694634889216,24170927,n,,,,,,@BillyBlancO_ @DjLBully nigga used to be a real herbalist bully idk wham ah deal with
30,103938779231961091,86815267,n,,,,,,"Hj teve dinamica na sala, e como tds se odeiam teve briga... eu nem me meti... só ficava dizendo: BULLYING BULLYING! E a Paula roubou...é..."
31,101884602586636288,53301091,n,,,,,,"theres going to be bullys and ignorant people out there thats goi to spread lies about u or bully u,well DONT let it get u down"
32,102829653227606018,90055203,n,,,,,,
33,105464272934551552,240501669,n,,,,,,"@_MacaAlejandra @xsiempreJcyFer @camiiHidalgo_ Oigan , me Siento discriminada :'c me hacen Bulling aaaag* Las Denunciare xd"
34,101495938232750080,331380807,y,self-disclosure,other,y,bully,none,
35,101821613984591873,322705559,n,,,,,,"pois agora é crime! Sacanear Palmeirense é Bullying,"
36,104353153713053696,155455921,y,self-disclosure,other,n,victim,anger,
37,106150056868061184,61120235,n,,,,,,"If I'm not happy with my classes this week, I'm gonna take the role as a bully and be an asshole. Watch out lower-classmen. It will be ugly."
38,106449969682198528,16813960,n,,,,,,"Suposta vítima de bullying, estudante pula do primeiro andar de colégio particular em Natal http://t.co/q9bRVJ3 via @UOLNoticias"
39,108121046191841281,44528374,n,,,,,,"Tusuk tikam jejak! Bwahaha ""@Christ_Yosh10: @selviore duh jngan d tanya pan.. Mengundang kreatifitas dy untuk mem'bully itu mah.. &gt;&lt;"""
40,108219316192817152,169260909,n,,,,,,"In high school, it's bullying. But in a professional setting, it's harassment."
41,101405526843338754,15900909,n,,,,,,"vira pro chefe e diz que o colega tá fazendo bullying com você. ouve a resposta: 'ótimo, vou dar um aumento pra ele!'"
42,103925126613045250,14721679,y,self-disclosure,other,n,victim,none,@JJS1994_ stop bullying me
43,105829798315696128,92643652,n,,,,,,@Leticiia_P o que eu fiz não é bullying tá? IUSHDSUHDUHSDUHSDU tonta u.u UISHDUSDUHS
44,108154819906240512,17199808,n,,,,,,News from PrayerThatHeals.org - A spiritual defense against bullying http://t.co/wkmbwMA #constantcontact
45,108340745324335104,27383561,y,self-disclosure,other,n,bully,none,Damm I think I'm slick bully this dude always offering shit to avoid me for roasting his ass LoL
46,101470751672107010,267800315,n,,,,,,
47,102903555840675840,90518694,y,report,cyberbullying,n,reporter,none,@chelseabieber95 duuuuude. cyber bully much? I just read some of the tweets. how did it even start
48,103942171870248960,273744352,n,,,,,,#gymflow as my sister just showed off her push to start kia! Def gonna have to get something new soon! Or just bully hers
49,104940761937743874,40004611,n,,,,,,@samGarvaux  Mostly I agree with @Shoq.  Having strong opinions does not make one a bully. Just passionate.
50,106148664052953088,147022022,n,,,,,,???post?BULLY??????SUICIDE??????BULLYCIDE????????????????????????????????????…????????
51,106585060307775489,361673222,y,self-disclosure,other,n,victim,none,
52,100689407677440000,181218735,n,,,,,,"WED at 8pm on #LETITBEKNOWNLIVERADIO our Discussion ""Violence among the YOUTH PT 2..... Bullying, Gang Violenc… (cont) http://deck.ly/~ZN88q"
53,101677159214612480,322988853,n,,,,,,Stop Bullying Ppl Old America
54,104295456787533824,233093898,n,,,,,,Georgetown got there asses kicked but china.. Bull got cleaned up with a chair
55,107231309449015297,56272325,n,,,,,,ignorar a pessoa no msn é bullying
56,105058059436560384,48715116,n,,,,,,
57,100994011858354176,235740563,n,,,,,,Three bully vans just went past Candace's Lewisham riots are starting again lordddddd
58,101344125294620673,52085663,n,,,,,,
59,109075882429259776,15231049,n,,,,,,I liked a @YouTube video http://t.co/D8iiUDS Bully Cat Stuffs Cat In Box
60,100301798807576576,251754874,n,,,,,,
61,101508504812138496,51431810,y,accusation,other,n,accuser,none,"@rizky_yulianisa @bobyandika I can only wish the way you guys express isn't by bullying, but I really can't be picky right now. *hugs*"
62,102196835317325825,275784822,y,report,other,n,reporter,none,"@littlecbeadles Stop Bullying !!! I LOVE YOU SO MUCH,FOLLOW ME PLASE? #yesIcan 59"
63,104172001232568320,109381827,n,,,,,,Rebecca Black abandona escola após sofrer bullying http://t.co/l0XJuvV
64,104199536133668864,1380901,n,,,,,,"@ninjacodemonkey totally.  on one hand the retaliatory nature is pissy, on the other is great to see that bully-stick smackdown."
65,105266785045069825,107882326,n,,,,,,Heiii odah @faannn bsk ak g msk yah.. Jagain suheri yah.. Jgn smp si ijah @opiesiraru kalap buat bully suheri
66,107852102461693953,114062784,y,report,other,n,reporter,anger,"This is actually bullying , I want Wenger to watch this and fucking hold every piece of criticism that comes ! #RAGE"
67,101370759234060289,175925194,n,,,,,,
68,104563058826936321,119585360,n,,,,,,"coitado o #Afonso sofreu #Bullying no colégio hoje, mais tava mt massa né @larissahadassa  UHAUSHAUHSUAH"
69,106005555323211776,240649584,n,,,,,,ya'apa-ya'apa? pilih bully ato L4D? hahaha @ramadhansetiadi @ItsGeryNotJerry
70,106878682320220160,290573230,n,,,,,,
71,109004189170016256,335990854,n,,,,,,Amo que @MelCornelius sea mi pareja de hacer Bullying y planes malignos&lt;3 Te amo meli!!!!
72,100335301150507008,126301524,y,denial,other,n,bully,none,@katie_ogden @boybandslut @StephWall27 @BAMitsSHAZ @xstephhh_ I was not bullying her! She's trying to steal Jean Martyn from meee! :'( xx
73,107585663158861824,328595277,n,,,,,,
74,108324197687758849,36979072,n,,,,,,
75,100254756332769280,108461242,n,,,,,,"Paula, Kiersten and LJ's song about bullying. Great job! (Uploading more videos now.) http://fb.me/ASIm1gw1"
76,101885152921260033,82011558,n,,,,,,"Tipo assim, eu ainda não joguei esse The Sims, vou sofrer bullying por isso?"
77,102224132967636992,68733084,n,,,,,,"bullying da twitcan com a @jvdias_ e @nandaduartesa, acho palho sás coisas"
78,102072519363805184,237502177,n,,,,,,
79,104209991644356609,97348344,n,,,,,,@gabyrielariris iri kamu *udh msuk jam bully loh gab ahahaha
80,104855481054539776,335111170,n,,,,,,
81,108765481514708992,285461140,y,accusation,other,n,accuser,none,"@Underwalt @MsShandraRae @kateplusmy8 mr. walt, stop being a bully."
82,100976790876602368,87483616,n,,,,,,http://t.co/XHtRPSc @planetjedward anti-bullying campaign
83,101528917592125440,69469872,n,,,,,,#confiesoque sufro de bulling en mi escuela
84,103864977844207617,69307249,n,,,,,,
85,104075096657891329,232599037,y,self-disclosure,other,n,victim,anger,@fahimsterr_ assholeeee -_- leave me alone you bully!
86,104826899435491328,94912172,n,,,,,,Follow-Up to ' Signs Your Child Might Be Getting Bullied' #moms #dads http://t.co/vsfXkHD #parenting #kids
87,106626680055013376,191774742,n,,,,,,"emosi tingkat dewa, parah. puasa2 adaa aja ya yg nge bully-_-"
88,108042149437779970,181463343,y,self-disclosure,other,y,victim,none,"i SWEAR I HAVE THE SWEETEST BOO IN THE WORLD, WHEN WE NOT BULLYING ME &lt;3"
89,108570195546746880,87764203,n,,,,,,"Pottermore para com essa merda, vc bloqueia logo a parte aonde começa a diversão, esse bullying comigo n chega ao fim né D:"
90,101393229194346496,19300536,n,,,,,,Rebecca Black deixa escola por bullying: 'Eles me imitavam com uma voz nasalada' ~&gt; NEM SEI POR ONDE COMEÇA A PIADA HAHHAHAHA
91,103158825590329344,86270309,n,,,,,,I entered an AMZN 175/165 bull put spread for September. I am looking for 195 to go further long calls.
92,102150864604643328,59330478,n,,,,,,"orkut sofrendo um puta bullying do facebook, processa ele."
93,104028556509716480,313424053,y,self-disclosure,other,n,defender,none,@TrickyStewart Hey!(: We Are Beliebers!(: Can YouTell BIEBER To Tweet Us!(: My Friend Has Been Bullied And Needs Cheered Up!XD
94,106123105822449664,151995997,n,,,,,,@Lariissa_pavao VOCÊ FEZ BULLYING! KKKKKKKKKKKKKKKK
95,106302927731294208,269095847,n,,,,,,"@tanjayabella hahahahaha.. Sem 1 gak ad emgnya?wkwk..pgen bully"" lo..wkwk"
96,108467495408635904,74992098,n,,,,,,Lucuuuu.. BeaTweet @Salvminerva: Kartun yg di MNC TV apa dah... Kocak amat kadal gurun di bully ama musang... :))
97,108906189210927106,247807726,n,,,,,,
98,109045993810558976,248413859,n,,,,,,
99,102456954470932481,196318040,n,,,,,,@NadiraGandhi rip wat r u threatenin me on tha web u bully
100,104390195901759488,53057964,n,,,,,,@Nilton_Prensa @natygondiaz a mierd!!!!! jajajaja // jajajaja nos hacemos bullying mutuamente
101,104763342576562176,274636968,y,accusation,other,n,accuser,none,"@YungPaidBlessed , He Used To Bully Yall In The Bathroom , Ll"
102,106037183856648192,10088582,n,,,,,,"É verdade isso??  ""@bentoherculano: Criança de 13 anos acaba de suicidar-se no Marista em Natal,vítima de bullying..."
103,108966853661032448,14136089,n,,,,,,I favorited a @YouTube video http://t.co/gwAHqri Bully Cat Stuffs Cat In Box
104,102513594234699776,228305170,n,,,,,,"@vivjones10 haha! They're actually pictures from an anti-bullying campaign, blessem"
105,105988452310462464,103101931,n,,,,,,Join Elise in one hour at her new time.  Todays topic #Cyberbullying vs #Bullying for kids on the spectrum #Autism #ASD  #tck
106,106365602037374977,164811132,n,,,,,,
107,108160516131799040,224619837,y,report,other,n,reporter,none,@Mkaygreene is a bully
108,109032023129210880,112493012,n,,,,,,aposto que vou sofrer bullying depois do meu próximo tweet
109,100389920983617536,333576880,n,,,,,,
110,100968119178240001,261421709,n,,,,,,
111,103656353926619137,40430822,n,,,,,,
112,105689281854574592,96792102,y,report,other,n,reporter,none,
113,107231891593244672,291789760,n,,,,,,
114,108149010929434624,122826164,n,,,,,,cesser l'intimidation - stop bullying.
115,108549768187351041,61734729,n,,,,,,"i think teuk went to hit someone because someone was bullying donghae? then when they went back, manager-hyun… (cont) http://t.co/9OtXplM"
116,101373421002305536,270055397,n,,,,,,agora qualquer coisa é bullying respirar é bullying viver é bullying acordar é bullying falar a verdade é bullying
117,107258674598256640,201036826,y,report,other,n,reporter,none,My 7 year old cousin is a bully.. I guess theyre starting young..
118,100075342470979584,98596937,n,,,,,,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xxv3y1zfg7"
119,100348064140754944,17531739,n,,,,,,Documentary about bullying of gays showing at Newbury Park community forum Aug 19th http://bit.ly/qODBSo
120,105790821579751427,165142562,n,,,,,,"Não é bullying se eu bater na pessoa que não para de cantar a aula inteira, né @susana_rsb !? HAHAHAHA"
121,105946088254619648,20151008,y,accusation,other,n,accuser,anger,@Rannnny_x bully!
122,108069148759818240,101243394,n,,,,,,
123,108322149097410560,325103066,n,,,,,,@marcellaandion bullying! vdd! =P
124,108658709189754881,110786708,n,,,,,,"Also, wishing Nick would die from diabetes? THAT'S LOW. And then you claim to be against bullying.. Yeah right!"
125,102157160586289153,140507350,n,,,,,,
126,105992776746942464,12834972,n,,,,,,http://t.co/XzO00sm Stand Up Day (stand up to bullying November 14)
127,106800732031815680,302116139,n,,,,,,America;the bully.
128,107988354901090304,89540428,n,,,,,,ê caramba n vao deixar a Jessie J cantar mesmo ? Af bullying
129,106167344593776640,182229724,n,,,,,,
130,108923568896753664,161030937,n,,,,,,
131,108958421558112256,20518312,n,,,,,,I liked a @YouTube video http://t.co/JSrbRSp Bully Cat Stuffs Cat In Box
132,103053755540447232,22076089,y,report,other,n,reporter,none,"My 6 yo son is being bullied. It's really hard to know what to do. I'm shocked that it happens this early, this young. #canofbullies"
133,106027940524998656,201245718,n,,,,,,#SleepnSync: Make sure that your child is being bullied and not just bothered in a non-recurring way. #Bullying http://ow.ly/6ajMN
134,102570861785137152,236652028,n,,,,,,"@MetelaDuroChris Cachai que estoy de mi celu e.e xdd te tengo una historia pa q me hagai bulling, el martes te la cuento,Dormire,adios :B"
135,105047677435248640,338866546,n,,,,,,
136,102433486769627136,53593788,y,self-disclosure,other,n,victim,sadness,@thatcountenance @Lweiting she bully me :(
137,104757138236256256,90347854,n,,,,,,"U all should whatch this video about bullying, and help take apart in ending it http://t.co/XVsagvI @bellathorne143"
138,108734297799794688,160762953,n,,,,,,[110830/TRANS] Strong Heart - Donghae Being Bullied - vampiremochi: Awwww… Teukie hyung~~~ poor nano ~~~... http://t.co/JIAjHWj
139,108974546152996864,306973756,n,,,,,,@x_alex_taylor_x thats cool. what do you think of Immortal- they're a bunch of bully's arent they?
140,100124868628066304,207145027,y,report,cyberbullying,n,reporter,none,@LordFIMM @bentleysbird @candida6 I unfollowed AvonSpurs a few days ago as believe he's  a cyber bully & a complete cock. I stand by it.
141,101350546191028225,217512290,n,,,,,,@bullysteria @HellsofHidden  Me encantó el video! Me encantó! Aaaaah! Ya les dije que me encantó!?!?! Una vez mas gracias Bully!
142,101440356591210496,85625386,n,,,,,,
143,101658757964103680,207773364,y,self-disclosure,other,n,defender,none,@JusLick_Kay Quit Bullying Them
144,102994946755280896,133382210,n,,,,,,"@InvisibLeGuNz @cimphunkkzz wakakaka, ini org si emg mau di bully deh. Kesian bener (??_??)\('??'? )"
145,103257266811187200,327761248,y,self-disclosure,other,n,victim,none,"Then I thought he bullied me because he loved me, but he prooved I was wrong , one more time."
146,104181309462683649,89790939,y,self-disclosure,other,n,victim,none,@jessiejofficial Whos Laughing Now Is A Great Song The Words Describe Me I Always Get Bullied @ Skool Just Like u Was Follow And Tweet Me? 1
147,104767952636755968,102100345,n,,,,,,bullying em otaku feliz é o mais divertido
148,105477553447383040,138230701,n,,,,,,Mais um dia sofrendo bullying por causa do boné -Q
149,107986735245434880,158566267,n,,,,,,
150,102821471642062849,223852913,y,accusation,other,y,accuser,none,
151,108341755010756609,258096726,n,,,,,,
152,108765071395655680,39955613,n,,,,,,"This year's bully target : the shah rukh khan wannabe, @DikFerr muahahaha http://t.co/oWwfWvy"
153,100279498263638016,22147602,n,,,,,,@Waterfalls_Mh bully
154,101490713405038592,279702272,n,,,,,,@randvalentine seriously lol how ppl tryna bully there ?? Takin lunch money or what
