,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
6300,100010135526719488,306882188,n,,,,,,"@flawlesskate Isn't bullying nobody okay? You just gtfo guys, she's a nice girl, she wouldn't do that."
6301,99948980443693056,322839851,n,,,,,,
6302,99989406504587264,118206376,n,,,,,,#juegosdecolegio hacerle bulling al weon del curso
6303,99904521366540289,8431652,n,,,,,,I have some free time before I have to kill a kitten.  Would any women like to be bullied? #p2
6304,99795366370738176,15465411,y,self-disclosure,other,n,defender,none,"@irksra okay, when she phones back just tell her the facts straight out about your situation. don't let her guilt trip you or bully you, ok?"
6305,99815850365829121,42381896,n,,,,,,"Kalau di bully sama yg kenal rasanya biasa aja, tp klo ada yg ga kenal ikut ngebully jd agak aneh heuheuheu"
6306,99994044431732737,170792157,n,,,,,,
6307,99976140424364032,246413794,n,,,,,,
6308,99952748732235777,345454807,y,report,other,y,reporter,none,@Crazii_BRATz oshit bully part 2 ok lol. am goin to try to slid thru
6309,100063657425240064,212429826,y,self-disclosure,other,n,defender,none,
6310,100064243302400000,192953843,y,self-disclosure,other,y,victim,none,
6311,99755477218492416,70292335,y,report,cyberbullying,y,reporter,none,Whenever I was sad or needed a kind word he was there.. Now he's the neighborhood twitter bully lol
6312,99775807676882944,10566302,n,,,,,,"Dear PLN, How do you know if a weekend soccer coach is a bully? I need a list. Anyone? Anyone?"
6313,100053993425862656,231114245,n,,,,,,
6314,99826610777243648,162867217,n,,,,,,#Itreallymakesmemad when people.bully
6315,99860949380509697,131668363,y,report,other,n,reporter,none,
6316,99965274765275139,285943644,n,,,,,,"Começo os nego a passar aqui na rua, kk só o bullying :3"
6317,99779922343624704,111608993,n,,,,,,
6318,99953584577318912,105793727,n,,,,,,"to cometendo bullying atraves do twitter ,acho q vao me processar ;D"
6319,100053668426022912,348839744,y,self-disclosure,physical,n,victim,none,
6320,99814945302130688,47097319,n,,,,,,liberals: US has been a bully to take advantage from all other countries economically; actually down grade is a good thing #tcot #p2 #p21
6321,99973090443927552,321486596,n,,,,,,"@MissKeriBaby pleaseCk us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness,stop,gang,drug abuse,bullying ect"
6322,99951189843652608,7356602,y,self-disclosure,cyberbullying,n,victim,none,@OmarCollabrone How can you cyber bully me??????????????? #OhNoes
6323,99915347007778816,196258059,n,,,,,,"@DJTonyFresch ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ? http://yfrog.com/khpu6tkj"
6324,99850608357552128,248318883,n,,,,,,
6325,99921921956786177,339415663,n,,,,,,"These niggas, got bullied by kids lmao I love this movie"
6326,99881062028673024,100850465,n,,,,,,The Bully flushes on KD http://twitvid.com/A2TNP
6327,99860063061164032,19746957,y,self-disclosure,other,n,victim,none,
6328,99878452827660288,36839662,y,denial,other,n,bully,none,
6329,99968022407684096,221117625,y,accusation,other,n,accuser,none,"@Fino76 @SiobhanRooney stop being a bully, fino!"
6330,100043300664381440,35556923,n,,,,,,"@xSarithax No entendí, pero no importa, sigues siendo imbécil. Te dije que me encanta hacerte bullying, niña rara?"
6331,99836005451972608,108664039,n,,,,,,@janpaulouise its a cause he's doing for bulling
6332,99730670116544512,230499784,n,,,,,,@gui_warpunk Por aqui também...eu sofro bullying por amar pepsi kkkk
6333,99915717612290049,196258059,n,,,,,,"@VibezUnited ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ? http://yfrog.com/khpu6tkj"
6334,99785168650383360,222544705,y,report,other,n,reporter,none,#Bahrain :A Smart Little Kid #Saudi & #UAE :The Protective Parents #Qatar :The Selfish Bullying Kid Nxt Door #Iran :A Sick Retarded Criminal
6335,99853464095559680,345393984,n,,,,,,
6336,99803261405638656,32833112,n,,,,,,@mii_jenni: ehhh xD aku ngga bully km kok hahahaha
6337,99738325677649920,64650970,y,report,other,n,reporter,none,"@saylee_padwal Woah, what's Clifford the bully doing in Clarissa's house?"
6338,99716150325280769,282370331,n,,,,,,"@caroxcastro @pedru8 bullying eh uma doença,kkk essa barbie"
6339,99957413783932928,41549894,y,report,verbal,n,reporter,none,@hausofrobert  I don't read the comments on Gaga s Videos anymore Haters try to bully by saying bad things ignore them
6340,99848539831664640,270102124,y,self-disclosure,other,n,victim,sadness,@GaemGyu oppa save me from @Lenahyukjae because she always bullied me everyday...T.T
6341,99924134783488002,188916768,y,self-disclosure,other,n,bully,none,"@aaryn31flavors exactly aha , but I feel you . Aha I've been called a bully a few times aha !"
6342,99915391341563905,57453640,n,,,,,,@LeandroMRamos Seu preto praticador de bullying!
6343,99789978699186176,220511403,n,,,,,,
6344,99899225512484864,143611130,n,,,,,,"""Bullying"", dificil de resolver en escuelas //¿¿ Es tan difícil pegarle entre todos al que empezó??"
6345,99927378016481280,32632083,n,,,,,,Pink - Perfect (AHMIR cover) - Anti-Bullying video http://youtu.be/gliHyklHr6c
6346,99927302632243200,127944589,n,,,,,,"Embrace the freedom to be your authentic self. Do not allow society to bully you into their perfect-person mold. Be yourself, pure and true!"
6347,99980316344729602,230881458,n,,,,,,tava sofrendo bullying agora com a @iamsexo e a @oisoubea no telefone dçksçldskdlk
6348,99987733258309632,45198094,y,accusation,other,y,accuser,none,"@teentoday lol at you. you beg the wanted to tell their fans to stop bullying you, yet you come out with shit like that?"
6349,99725784436051968,82198949,n,,,,,,"sofro bullying só pq sou nordestino, ou paraíba, com queiram .-."
6350,99996446857760768,144920091,n,,,,,,
6351,100046903462477824,24911804,y,self-disclosure,other,n,bully,none,I stopped being a bully 2 weeks ago.
6352,99923809963999232,299995722,n,,,,,,For people who get bullied online..ignore them. Your better cus you're yourself. And they act like that on computer not in person. #fakes
6353,99860891587186688,14185680,y,report,other,n,reporter,none,"Do you want to teach your kid that it's OK to make a scene and bully cashiers over a .45 cent Happy Meal toy? Such entitlement, it's sad."
6354,100028946892070912,62109273,n,,,,,,Bullying a Giorgio por que se llama Keneth.
6355,99785797137473536,181958882,n,,,,,,
6356,99736587373527040,106293519,n,,,,,,Feliii cumple amiguita hermosa @macabritpopdm  te queroooo y aunq paresca bulling tantoo saludoo no lo es bueno sii un poquiiiitoo jajajaja!
6357,99820710838538241,333534017,n,,,,,,
6358,99831590426914817,307777302,y,report,other,n,reporter,none,
6359,100004711272419328,334343065,y,self-disclosure,verbal,n,victim,none,
6360,100050747437228032,41524583,y,self-disclosure,other,y,victim,none,"@aRAREcommodity_ lol I don't feel bullied, my head just gets real hot LOL"
6361,99834722145935360,194622640,n,,,,,,Bullying nas escolas: O que os professores podem fazer para mudar esse cenário? http://bit.ly/qd7hYv
6362,99896389949063168,256934962,y,report,other,n,reporter,none,
6363,99968650894770177,39394922,y,report,other,n,reporter,none,The #democrats got beat up again by that big fat republican bully in the schoolyard. Barry will stand tall the next time.That'll be the day.
6364,99999047661789184,172191311,n,,,,,,Skinny bully gets body slammed by fat kid! http://bit.ly/kANDNX
6365,99852398297755649,45641337,y,self-disclosure,other,y,bully,none,@ReyCamp hahaha aww like that... U know I'm that Mexican bully...
6366,99839005960577024,156606911,n,,,,,,gak usah ngingetin gue tentang taemin di bullying..itu masa lalu oke?
6367,99916741966184449,328435254,y,self-disclosure,other,n,defender,none,
6368,99960473239289858,321486596,n,,,,,,"@TherealTaraji Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect"
6369,99762099936440320,64825181,y,report,other,n,reporter,none,@1andOnlyWalshy dude expect the #sneijder crap today lol! my sympathies oh gazzetta bulling again #wankers hes coming to #mufc
6370,99818916519489536,320875208,n,,,,,,"if you dont like someone, fine. But dont bully them and make them fell like nothing because that hurts very much!!!"
6371,100039272467410944,313665167,n,,,,,,
6372,99970765952258048,244637129,n,,,,,,
6373,99905606143582208,288646713,y,report,other,n,reporter,none,@Arica_LaMagna @d_alburecht no he isnt he usually gets bullied
6374,99786707532120064,226638499,y,accusation,other,n,accuser,none,
6375,99989751632891905,34840164,n,,,,,,"Asi con mis amigos, expertos en te amo - te odio y te hago bullying XDDDDD"
6376,99777807407788032,47690039,y,self-disclosure,other,n,victim,none,I was bullied #wheniwas13 but now I am the OFFICE bully!!
6377,100041260433293313,280943837,y,self-disclosure,verbal,n,victim,none,
6378,99914112221446144,191683865,n,,,,,,Major ‘anti-gay bullying’ group tied to Obama admin awarded five-year government grant  http://sns.mx/O2cPy5
6379,99840943657717760,336011696,y,accusation,other,n,accuser,none,@hotboybilly why are u being so mean! Ur a bully!
6380,99945917800660992,254338676,n,,,,,,"Estou sofrendo Bullying da minha câmera, ordinária!"
6381,99858902245572608,48533458,y,accusation,other,n,accuser,none,@marthacarvs #bullying #excluida #glee
6382,99948718819786752,63797984,y,report,other,n,reporter,none,YES it's Bully Ray @SMARKRAGE do you happen to know Bully Ray's real name?
6383,100022585483472896,258352787,y,self-disclosure,other,n,bully,embarrassment,
