,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
7000,99960029674864641,307083824,y,self-disclosure,other,n,victim,sadness,things were bad when I was younger I got bullied so much because of my disabilites I don't want the same thing happening to my brother.
7001,99908758217555968,25538139,n,,,,,,
7002,100046243719413760,153288632,n,,,,,,@Jophy_lavenia @tabitaella @msvinntage @fortunatariany g lh yov nek di bully..plg2 km t jdno PAq :p
7003,99971247290597376,247922593,n,,,,,,@justinbieber Your How I Get Through Bullying And Tough Times Thinking Of You & How You Got Through It Makes Me See A Light At The End NSN?
7004,99971760207822848,49879367,y,accusation,other,n,accuser,none,"@WafflesGaga I know, you bully"
7005,99903742165528577,38788222,n,,,,,,Gua kangen ketika bully YUDHAM!
7006,99955397649104896,205669041,n,,,,,,It's a doggy dogg world #bully #stafford #tekoop http://yfrog.com/gz3aladj
7007,99998343794667520,187659798,n,,,,,,@mooloosam first two tries you could trace to Cooper mistakes. Yeah I think so. He's a flat track bully. He'll do really well against Russia
7008,99901066287644672,333870554,n,,,,,,@RealChinaAnne Hi :) I'm trying to get celebrities to follow my STOP bullying twitter will you follow me @BIWSSIN and spread the word :)9
7009,100037178100424704,111961530,n,,,,,,@Marcus_Hokage @MasterrOfPuppet Astolfo Hitler?! Essa criança vai sofrer Bullying!!!!!
7010,99780521843884032,174181564,n,,,,,,
7011,100019761571823617,58374853,n,,,,,,@fauentoma háganle bullying pa' que se vaya.
7012,99721561833091073,100846853,n,,,,,,@JohnConJota @kazuela @jo_OseLuis @Nacho_xtreme @SergioMoraleAl Por tu bien y no al bulling SALE!!!!
7013,99808271073947648,236569435,n,,,,,,
7014,100009391780134912,53968680,n,,,,,,ninguem gosta do new twitter... todo mundo faz bullying com ele e ele continua aqui
7015,99945434499383296,115083988,n,,,,,,"@Giia_marengo le hace bulling a @Karol__Dance por que se ""gana"" en todos lados jajajaj y dice que los washiturros NO son flaites jajaj WENA"
7016,99845945679822848,38054820,n,,,,,,@NandaGarcia__ @beebelgarcia Grêmio é investigado por prática de bullying no seu torcedor?
7017,99934372005822465,296572703,n,,,,,,
7018,100066370154270720,53100450,n,,,,,,
7019,100051527091232768,130554481,n,,,,,,
7020,99902465239031809,105039208,y,accusation,other,y,accuser,none,@Alexaury your like the biggest bully ive ever meettttt goshh !
7021,99872144401514496,325031244,n,,,,,,
7022,99960634610946048,30314879,n,,,,,,
7023,99925139713568768,174036679,y,report,other,y,reporter,none,
7024,99989413722984450,36587030,n,,,,,,"@liinepolito Olha o bullying! Eu só mandei a foto para você, poxa )="
7025,100015714143977472,82653749,n,,,,,,Quem mais sofre bullying: ( ) Loiras ( ) Gordos (?) O numero 24º da chamada
7026,99750161391169536,29535508,n,,,,,,"So, the White House is now trying to bully S&P to reverse the downgrade! Fun n games."
7027,100028101618180097,330553142,n,,,,,,"i don't get all the hate that some fellow monsters have to other singers, i mean @ladygaga stands for equality + no on hate + no bullying"
7028,99898217445076993,95996162,n,,,,,,@ConnorMahone i saw the video you made.. lol IT WAS SOO GOOD CONNOR :D the one abiut the cyber bulling (:
7029,99885629202108417,14352112,n,,,,,,"Just in.. union hacks bully and intimidate Kenosha, WI business into backing out of hosting #teaparty rally http://bit.ly/pRjhjr #tpx #wigop"
7030,99904608029253632,345503738,y,report,other,n,reporter,anger,
7031,100019636854210560,298605348,n,,,,,,"Dou um empurrão em uma pessoa, isso se chama: - › empurrão. › › SOCIEDADE: bullying! http://tumblr.com/xfh3xwox8s"
7032,99751296562757632,213603228,n,,,,,,What’s the point in bullying someone? How can it bring satisfaction to people? It hurts the person you’re bullying and ultimately yourself.
7033,100015532929069056,219344665,n,,,,,,se eu confessar que tô começando a gostar de fonk algm vai fazer bullying ??
7034,99846797094162434,254514482,n,,,,,,"OMG.... @Milyhehe rindo do zumbi só pq ele é gay, isso é Bullying viu mocinha SHUAHSUHA"
7035,99848605086650368,223537172,n,,,,,,
7036,99851140837023744,299884620,n,,,,,,
7037,99870266200559616,226734413,n,,,,,,Who's bullying who??? :s what's happening!????
7038,100053952262979584,42077605,n,,,,,,@wes_pobdmajor who bullied her?
7039,99961994987315200,325901095,n,,,,,,
7040,99867962743324673,289063545,n,,,,,,A bully Falls: By Carolyn: Part 2 of the Amazing Story (Part 10) By Carolyn A... http://t.co/21NrHJg
7041,99934988639805440,102281171,n,,,,,,
7042,99745707417808896,51472754,y,self-disclosure,other,n,defender,anger,"Fizz, stop bullying Jake, you slut."
7043,100042081044664320,74177691,n,,,,,,
7044,99829058560462848,158486618,n,,,,,,
7045,100042585925627904,115757888,n,,,,,,@RodGarraud @conivergara perdoname :( no puedo vivir sin hacer bullying es parte de mi! jajajajaja
7046,100025711590522880,213003970,y,denial,other,y,bully,none,@_IV_II_XCV O_o a bully? Not at all hun u just cant handle me :p
7047,100065000437198848,223043312,y,report,physical,n,reporter,anger,
7048,99718445414883328,187958928,n,,,,,,"@DavidDuhart sorry te mereces bullying po perro, eres militante joven y no has hecho aparición y solo criticas"
7049,99803157797941248,93944226,n,,,,,,"TODAY!! Book signing- Buddy Bully by Ayesha Starns, Read Green Books, Danville, VA Aug 5-7 For more go to http://ht.ly/5SxvF"
7050,100019106975195136,298438772,y,denial,other,n,bully,none,@Juss_Lynnie who have i bullied lately ?
7051,100008761766326272,199448306,n,,,,,,"Everyone on this earth is a bully, except me.  Because I'm perfect.  #jillism"
7052,99941469917425666,106955187,n,,,,,,
7053,99825985213566976,185861517,n,,,,,,"Se eu bater em algum vizinho por me acordar com esse barulho logo de manhã, não é bullying né produção? Haha"
7054,99978014707818496,166531523,y,self-disclosure,other,n,victim,pride,
7055,99720701447114752,197667682,n,,,,,,"Photoset: › “Draco’s not really a bully. He’s not exactly the biggest, strongest guy in the world. He’s more... http://tumblr.com/xdg3xd8xh3"
7056,99890923911122945,346779128,n,,,,,,ahh sofro bulling da camera fotografica.
7057,100043627643936768,276458916,n,,,,,,
7058,99924419048251393,276222780,n,,,,,,
7059,99989584984817666,318650206,n,,,,,,
7060,99769206710599680,127687945,n,,,,,,The only way to avoid the abuse from many was to date the king bully. That narrowed the abuse down to parents & man. #realtalk
7061,99951231522455552,337256093,n,,,,,,
7062,99867737261740032,329300472,n,,,,,,KD A @TWIRADA ??  QUERO + BULLYING COM AS GRINGA DEFORMADAS
7063,99867753799892993,18657467,n,,,,,,http://bit.ly/fg6pMM Would you know it if your child had a #bullying problem? #LM5
7064,99941021382737923,261031770,n,,,,,,
7065,100015398849757184,224047091,n,,,,,,"@jualeixo_ hahahaha, EU praticava bullying com ela? eu era o que menos a bullinava! eu até fazia dupla com ela as vezes..."
7066,99982480228106241,22199719,y,self-disclosure,other,n,victim,none,
7067,99998859463372801,213837938,n,,,,,,
7068,99918471860723712,21639472,n,,,,,,
7069,100067198252490752,145836552,n,,,,,,@DopeConnection WHAT ! He don't deserve no reward he a bully ? Lol I what I get then !
7070,99998253369655297,184737141,y,self-disclosure,other,n,victim,fear,@iamjackbryson oi don't bully me! : ( spiders are scary!xx
7071,100039233917558784,29777206,n,,,,,,@Momorsa sepa eu vou pro sj ano que vem ai eu vou ser da sua classe kkkk mas tem mt gente que me odeia la e eu vou sofer bullying
7072,99737750886035456,134184675,y,self-disclosure,verbal,n,victim,anger,He is always laughing at me because he is a bully damnit! #Ashley
7073,99726766465224705,56412446,n,,,,,,Chega! To sofrendo bullying! Bjs
7074,99801843030433792,349592195,y,report,verbal,n,reporter,none,
7075,99874005149954048,147779483,n,,,,,,Quem mais sofre bullying: - › ( ) Loiras burras. › › ( ) Nerds. › › (X) O número “24” da chamada. › ›... http://tumblr.com/x1e3xkikxz
7076,99969475335553025,302361000,n,,,,,,"Mitad de los estudiantes de América Latina son víctimas de robo, bulling, matoneo. http://t.co/tfqiMjE"
7077,99946521201610753,202729536,y,self-disclosure,other,n,victim,none,
