,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion
0,105730486382497793,322329899,y,self-disclosure,other,n,victim,none
1,107688644067856384,185389094,y,self-disclosure,other,n,defender,empathy
2,108654820042354688,361869056,n,,,,,
3,102206417217392640,226320672,n,,,,,
4,102779484725448704,297557032,n,,,,,
5,108676972149874688,157724561,n,,,,,
6,108901271301394432,91457415,n,,,,,
7,103911819474771969,197614459,n,,,,,
8,106590106873372672,62179998,n,,,,,
9,109034091743154176,177913822,n,,,,,
10,102533497637437441,70412906,y,report,other,n,reporter,none
11,103441158314790912,221102655,y,self-disclosure,other,y,victim,none
12,101785736088530944,57086793,n,,,,,
13,103666331349565440,342437494,n,,,,,
14,103679008855691264,11363462,n,,,,,
15,103970723084771328,175268451,n,,,,,
16,104135742401425408,146960481,n,,,,,
17,105202476927549441,293593896,n,,,,,
18,107278521805713408,150964152,n,,,,,
19,107478741424414720,360086723,n,,,,,
20,108548957919133696,235277897,y,report,other,n,reporter,anger
21,101774947961151488,31434104,y,cyberbullying,cyberbullying,n,bully,none
22,103471384973418497,219025244,n,,,,,
23,103557373079199744,207378439,y,self-disclosure,other,n,victim,none
24,106840582453870592,244569315,n,,,,,
25,101324602789208064,210803457,y,report,other,n,reporter,none
26,105799405784936448,264606687,n,,,,,
27,101928990138314752,221791384,n,,,,,
28,101929808606412800,338864860,n,,,,,
29,103502694634889216,24170927,n,,,,,
30,103938779231961091,86815267,n,,,,,
31,101884602586636288,53301091,n,,,,,
32,102829653227606018,90055203,n,,,,,
33,105464272934551552,240501669,n,,,,,
34,101495938232750080,331380807,y,self-disclosure,other,y,bully,none
35,101821613984591873,322705559,n,,,,,
36,104353153713053696,155455921,y,self-disclosure,other,n,victim,anger
37,106150056868061184,61120235,n,,,,,
38,106449969682198528,16813960,n,,,,,
39,108121046191841281,44528374,n,,,,,
40,108219316192817152,169260909,n,,,,,
41,101405526843338754,15900909,n,,,,,
42,103925126613045250,14721679,y,self-disclosure,other,n,victim,none
43,105829798315696128,92643652,n,,,,,
44,108154819906240512,17199808,n,,,,,
45,108340745324335104,27383561,y,self-disclosure,other,n,bully,none
46,101470751672107010,267800315,n,,,,,
47,102903555840675840,90518694,y,report,cyberbullying,n,reporter,none
48,103942171870248960,273744352,n,,,,,
49,104940761937743874,40004611,n,,,,,
50,106148664052953088,147022022,n,,,,,
51,106585060307775489,361673222,y,self-disclosure,other,n,victim,none
52,100689407677440000,181218735,n,,,,,
53,101677159214612480,322988853,n,,,,,
54,104295456787533824,233093898,n,,,,,
55,107231309449015297,56272325,n,,,,,
56,105058059436560384,48715116,n,,,,,
57,100994011858354176,235740563,n,,,,,
58,101344125294620673,52085663,n,,,,,
59,109075882429259776,15231049,n,,,,,
60,100301798807576576,251754874,n,,,,,
61,101508504812138496,51431810,y,accusation,other,n,accuser,none
62,102196835317325825,275784822,y,report,other,n,reporter,none
63,104172001232568320,109381827,n,,,,,
64,104199536133668864,1380901,n,,,,,
65,105266785045069825,107882326,n,,,,,
66,107852102461693953,114062784,y,report,other,n,reporter,anger
67,101370759234060289,175925194,n,,,,,
68,104563058826936321,119585360,n,,,,,
69,106005555323211776,240649584,n,,,,,
70,106878682320220160,290573230,n,,,,,
71,109004189170016256,335990854,n,,,,,
72,100335301150507008,126301524,y,denial,other,n,bully,none
73,107585663158861824,328595277,n,,,,,
74,108324197687758849,36979072,n,,,,,
75,100254756332769280,108461242,n,,,,,
76,101885152921260033,82011558,n,,,,,
77,102224132967636992,68733084,n,,,,,
78,102072519363805184,237502177,n,,,,,
79,104209991644356609,97348344,n,,,,,
80,104855481054539776,335111170,n,,,,,
81,108765481514708992,285461140,y,accusation,other,n,accuser,none
82,100976790876602368,87483616,n,,,,,
83,101528917592125440,69469872,n,,,,,
84,103864977844207617,69307249,n,,,,,
85,104075096657891329,232599037,y,self-disclosure,other,n,victim,anger
86,104826899435491328,94912172,n,,,,,
87,106626680055013376,191774742,n,,,,,
88,108042149437779970,181463343,y,self-disclosure,other,y,victim,none
89,108570195546746880,87764203,n,,,,,
90,101393229194346496,19300536,n,,,,,
91,103158825590329344,86270309,n,,,,,
92,102150864604643328,59330478,n,,,,,
93,104028556509716480,313424053,y,self-disclosure,other,n,defender,none
94,106123105822449664,151995997,n,,,,,
95,106302927731294208,269095847,n,,,,,
96,108467495408635904,74992098,n,,,,,
97,108906189210927106,247807726,n,,,,,
98,109045993810558976,248413859,n,,,,,
99,102456954470932481,196318040,n,,,,,
100,104390195901759488,53057964,n,,,,,
101,104763342576562176,274636968,y,accusation,other,n,accuser,none
